,BALANCE,Cluster Number,,,,,,
872,1382.310939,7,,,,,,
873,716.017731,12,,,,,,
874,1890.397414,14,,,,,,
875,1948.434315,14,,,,,,
876,44.910575,16,,,,,,
877,802.274379,11,,,,,,
878,6059.861762,2,,,,,,
879,847.013195,11,,,,,,
880,1843.308668,14,,,,,,
881,21.681508,16,,,,,,
882,3558.685862,3,,,,,,
883,14581.45914,1,,,,,,
884,902.099225,11,,,,,,
885,1081.065726,0,,,,,,
886,9255.143419,8,,,,,,
887,228.909884,17,,,,,,
888,1486.051056,19,,,,,,
889,337.317432,5,,,,,,
890,2643.39225,8,,,,,,
891,4007.029155,10,,,,,,
892,128.375213,13,,,,,,
893,2903.779416,8,,,,,,
894,233.694622,17,,,,,,
895,150.52492,13,,,,,,
896,3066.86081,1,,,,,,
897,11.35774,16,,,,,,
898,6366.085376,8,,,,,,
899,53.339006,16,,,,,,
900,1917.203534,14,,,,,,
901,361.588846,5,,,,,,
902,5878.663267,2,,,,,,
903,7143.680599,1,,,,,,
904,559.944819,15,,,,,,
905,79.625341,13,,,,,,
906,1701.20332,4,,,,,,
907,993.662006,0,,,,,,
908,939.152528,11,,,,,,
909,7427.807223,2,,,,,,
910,2746.923673,8,,,,,,
911,24.820164,16,,,,,,
912,31.702357,16,,,,,,
913,1023.323593,0,,,,,,
914,2.957267,16,,,,,,
915,1068.434064,0,,,,,,
916,6725.109914,4,,,,,,
917,515.135703,15,,,,,,
918,0.867528,16,,,,,,
919,542.051302,15,,,,,,
920,39.798993,16,,,,,,
921,1894.11023,14,,,,,,
922,5980.58247,2,,,,,,
923,176.721561,17,,,,,,
924,4223.832142,10,,,,,,
925,55.741802,16,,,,,,
926,179.290727,17,,,,,,
927,634.825209,12,,,,,,
928,6002.618198,2,,,,,,
929,1104.960744,6,,,,,,
930,851.278168,11,,,,,,
931,914.222213,11,,,,,,
932,3122.171879,1,,,,,,
933,645.528692,12,,,,,,
934,1803.898764,4,,,,,,
935,330.273411,5,,,,,,
936,1168.040482,6,,,,,,
937,4593.577983,9,,,,,,
938,391.179957,5,,,,,,
939,12358.32132,18,,,,,,
940,95.645669,13,,,,,,
941,2072.457624,14,,,,,,
942,3215.307061,1,,,,,,
943,2437.750644,2,,,,,,
944,460.432607,15,,,,,,
945,1895.695148,14,,,,,,
946,51.161976,16,,,,,,
947,40.332553,16,,,,,,
948,1.355556,16,,,,,,
949,1462.280124,19,,,,,,
950,337.629461,5,,,,,,
951,1518.813947,19,,,,,,
952,1538.569369,19,,,,,,
953,1084.291919,0,,,,,,
954,3908.10498,10,,,,,,
955,16.553858,16,,,,,,
956,243.010712,17,,,,,,
957,463.07144,15,,,,,,
958,192.037218,17,,,,,,
959,1493.440295,19,,,,,,
960,853.34928,11,,,,,,
961,1295.446588,7,,,,,,
962,4890.470857,9,,,,,,
963,1905.101343,14,,,,,,
964,69.016286,13,,,,,,
965,2872.838687,8,,,,,,
966,2437.73951,2,,,,,,
967,160.816558,13,,,,,,
968,2802.369018,8,,,,,,
969,4618.091584,9,,,,,,
970,3108.393701,1,,,,,,
971,3946.421177,10,,,,,,
972,560.414016,15,,,,,,
973,2001.030926,14,,,,,,
974,1216.893766,6,,,,,,
975,343.966223,5,,,,,,
976,887.679317,11,,,,,,
977,5573.146558,3,,,,,,
978,31.490163,16,,,,,,
979,1464.19148,19,,,,,,
980,114.38833,13,,,,,,
981,1355.312146,7,,,,,,
982,357.62718,5,,,,,,
983,1368.288512,7,,,,,,
984,2870.08219,8,,,,,,
985,2797.233197,8,,,,,,
986,1055.53207,0,,,,,,
987,3421.5478,3,,,,,,
988,165.700863,17,,,,,,
989,5317.783607,1,,,,,,
990,1532.278572,19,,,,,,
991,1506.516549,19,,,,,,
992,195.804466,17,,,,,,
993,2845.16043,8,,,,,,
994,1268.352178,6,,,,,,
995,1250.394614,6,,,,,,
996,9.503968,16,,,,,,
997,2285.068731,18,,,,,,
998,2928.756699,8,,,,,,
999,1460.178578,19,,,,,,
1000,2022.469335,14,,,,,,
1001,1651.127455,4,,,,,,
1002,76.483078,13,,,,,,
1003,3766.072756,3,,,,,,
1004,1083.07662,0,,,,,,
1005,250.123525,17,,,,,,
1006,41.146561,16,,,,,,
1007,3340.233396,1,,,,,,
1008,97.649883,13,,,,,,
1009,253.143106,17,,,,,,
1010,1239.889457,6,,,,,,
1011,3846.498183,10,,,,,,
1012,12373.33348,3,,,,,,
1013,1958.327414,14,,,,,,
1014,411.727643,5,,,,,,
1015,1548.76729,19,,,,,,
1016,2128.151695,18,,,,,,
1017,1046.785259,0,,,,,,
1018,640.595851,12,,,,,,
1019,270.096134,17,,,,,,
1020,1583.622027,19,,,,,,
1021,380.384776,5,,,,,,
1022,445.409094,15,,,,,,
1023,117.949494,13,,,,,,
1024,2608.143732,2,,,,,,
1025,48.521324,16,,,,,,
1026,1076.571029,0,,,,,,
1027,2294.145941,18,,,,,,
1028,25.570988,16,,,,,,
1029,5049.442457,1,,,,,,
1030,5516.201451,3,,,,,,
1031,300.782119,5,,,,,,
1032,1133.090254,6,,,,,,
1033,5842.231445,2,,,,,,
1034,7.980453,16,,,,,,
1035,4677.242936,9,,,,,,
1036,1095.27596,0,,,,,,
1037,6432.685892,10,,,,,,
1038,328.242971,5,,,,,,
1039,448.788728,15,,,,,,
1040,209.178326,17,,,,,,
1041,1463.302373,19,,,,,,
1042,7024.269179,18,,,,,,
1043,68.690623,13,,,,,,
1044,1268.144319,6,,,,,,
1045,28.329892,16,,,,,,
1046,140.349336,13,,,,,,
1047,1838.106824,4,,,,,,
1048,1688.534078,4,,,,,,
1049,1048.067171,0,,,,,,
1050,4862.641586,9,,,,,,
1051,554.289791,15,,,,,,
1052,65.645186,16,,,,,,
1053,1389.598597,7,,,,,,
1054,230.161419,17,,,,,,
1055,56.536572,16,,,,,,
1056,39.37618,16,,,,,,
1057,52.0899,16,,,,,,
1058,224.937583,17,,,,,,
1059,8823.284205,2,,,,,,
1060,1005.332554,0,,,,,,
1061,160.852061,13,,,,,,
1062,1594.527848,19,,,,,,
1063,5961.863054,18,,,,,,
1064,864.975705,11,,,,,,
1065,2683.746154,8,,,,,,
1066,6.914784,16,,,,,,
1067,1747.11949,4,,,,,,
1068,4069.525304,10,,,,,,
1069,601.369472,12,,,,,,
1070,1050.92679,0,,,,,,
1071,62.635576,16,,,,,,
1072,814.269404,11,,,,,,
1073,1026.874467,0,,,,,,
1074,42.125651,16,,,,,,
1075,367.596554,5,,,,,,
1076,3409.130731,3,,,,,,
1077,15.216647,16,,,,,,
1078,206.305547,17,,,,,,
1079,3892.22326,10,,,,,,
1080,39.274052,16,,,,,,
1081,413.987831,5,,,,,,
1082,1549.600093,19,,,,,,
1083,8.640998,16,,,,,,
1084,85.79793,13,,,,,,
1085,48.157955,16,,,,,,
1086,4184.915498,10,,,,,,
1087,4046.574741,10,,,,,,
1088,1522.831212,19,,,,,,
1089,2016.049201,14,,,,,,
1090,72.251911,13,,,,,,
1091,5336.743176,3,,,,,,
1092,7.527502,16,,,,,,
1093,1262.88817,6,,,,,,
1094,1850.509525,14,,,,,,
1095,3019.820556,1,,,,,,
1096,1382.240511,7,,,,,,
1097,6.338717,16,,,,,,
1098,3676.070324,3,,,,,,
1099,451.076499,15,,,,,,
1100,5858.94756,1,,,,,,
1101,35.578362,16,,,,,,
1102,153.162696,13,,,,,,
1103,3140.698358,1,,,,,,
1104,2239.937878,18,,,,,,
1105,510.233775,15,,,,,,
1106,683.971012,12,,,,,,
1107,703.053063,12,,,,,,
1108,3508.560867,3,,,,,,
1109,8115.039014,3,,,,,,
1110,4294.953211,10,,,,,,
1111,256.433357,17,,,,,,
1112,297.985886,5,,,,,,
1113,1386.020611,7,,,,,,
1114,5311.877259,14,,,,,,
1115,417.878821,5,,,,,,
1116,94.241684,13,,,,,,
1117,0.48805,16,,,,,,
1118,293.029263,5,,,,,,
1119,857.843162,11,,,,,,
1120,4688.103434,9,,,,,,
1121,1373.174839,7,,,,,,
1122,2730.843802,8,,,,,,
1123,661.423035,12,,,,,,
1124,749.127741,12,,,,,,
1125,2391.843543,2,,,,,,
1126,677.188172,12,,,,,,
1127,26.787185,16,,,,,,
1128,20.962217,16,,,,,,
1129,952.51575,0,,,,,,
1130,6090.522273,18,,,,,,
1131,0,16,,,,,,
1132,987.584177,0,,,,,,
1133,51.422178,16,,,,,,
1134,2136.082193,18,,,,,,
1135,3551.355769,3,,,,,,
1136,1306.436456,7,,,,,,
1137,710.199118,12,,,,,,
1138,2847.608209,8,,,,,,
1139,1596.02939,19,,,,,,
1140,4461.155061,9,,,,,,
1141,2861.137399,8,,,,,,
1142,1180.758966,6,,,,,,
1143,4613.570499,9,,,,,,
1144,126.121035,13,,,,,,
1145,7638.382236,8,,,,,,
1146,1931.821799,14,,,,,,
1147,5538.646971,2,,,,,,
1148,1818.441161,4,,,,,,
1149,4550.717687,9,,,,,,
1150,741.294747,12,,,,,,
1151,802.618739,11,,,,,,
1152,645.299519,12,,,,,,
1153,42.366061,16,,,,,,
1154,2127.069602,18,,,,,,
1155,34.207779,16,,,,,,
1156,76.059828,13,,,,,,
1157,25.659372,16,,,,,,
1158,269.309231,17,,,,,,
1159,230.823876,17,,,,,,
1160,6.903243,16,,,,,,
1161,537.002861,15,,,,,,
1162,3222.221884,1,,,,,,
1163,7370.257624,1,,,,,,
1164,20.889413,16,,,,,,
1165,74.568421,13,,,,,,
1166,1.059103,16,,,,,,
1167,1109.366186,6,,,,,,
1168,1114.122532,6,,,,,,
1169,348.965773,5,,,,,,
1170,949.259857,0,,,,,,
1171,6306.501319,9,,,,,,
1172,1393.527992,7,,,,,,
1173,364.140613,5,,,,,,
1174,72.706076,13,,,,,,
1175,1688.521097,4,,,,,,
1176,229.913693,17,,,,,,
1177,123.791796,13,,,,,,
1178,1786.707643,4,,,,,,
1179,971.681565,0,,,,,,
1180,3959.912911,10,,,,,,
1181,1771.028068,4,,,,,,
1182,543.350448,15,,,,,,
1183,189.969435,17,,,,,,
1184,214.610294,17,,,,,,
1185,4.620029,16,,,,,,
1186,32.779456,16,,,,,,
1187,2191.369256,18,,,,,,
1188,6.824905,16,,,,,,
1189,23.150437,16,,,,,,
1190,1893.611922,14,,,,,,
1191,230.936733,17,,,,,,
1192,42.585012,16,,,,,,
1193,1060.385693,0,,,,,,
1194,867.728471,11,,,,,,
1195,8884.816576,2,,,,,,
1196,77.273142,13,,,,,,
1197,915.981419,11,,,,,,
1198,177.355165,17,,,,,,
1199,653.004882,12,,,,,,
1200,3322.31489,1,,,,,,
1201,49.022296,16,,,,,,
1202,5022.775729,1,,,,,,
1203,2.451938,16,,,,,,
1204,39.977967,16,,,,,,
1205,247.063258,17,,,,,,
1206,1327.775159,7,,,,,,
1207,2372.842569,2,,,,,,
1208,2705.149599,8,,,,,,
1209,92.782518,13,,,,,,
1210,4.398104,16,,,,,,
1211,9387.614011,1,,,,,,
1212,156.536773,13,,,,,,
1213,233.393741,17,,,,,,
1214,3597.728209,3,,,,,,
1215,2.549291,16,,,,,,
1216,5630.793848,10,,,,,,
1217,1592.168416,19,,,,,,
1218,599.044829,12,,,,,,
1219,5.801666,16,,,,,,
1220,31.876386,16,,,,,,
1221,41.620283,16,,,,,,
1222,408.732898,5,,,,,,
1223,5.260527,16,,,,,,
1224,238.184435,17,,,,,,
1225,3437.033859,3,,,,,,
1226,341.467517,5,,,,,,
1227,2500.029691,2,,,,,,
1228,1.019189,16,,,,,,
1229,6477.2996,10,,,,,,
1230,1037.653522,0,,,,,,
1231,1134.726574,6,,,,,,
1232,1564.180333,19,,,,,,
1233,55.58459,16,,,,,,
1234,61.109731,16,,,,,,
1235,5.340221,16,,,,,,
1236,2593.115716,2,,,,,,
1237,12.40875,16,,,,,,
1238,1548.224072,19,,,,,,
1239,1547.154381,19,,,,,,
1240,527.965041,15,,,,,,
1241,998.231433,0,,,,,,
1242,5220.637076,1,,,,,,
1243,395.81907,5,,,,,,
1244,1739.666192,4,,,,,,
1245,1382.168038,7,,,,,,
1246,11.047149,16,,,,,,
1247,1121.833202,6,,,,,,
1248,1222.083116,6,,,,,,
1249,3850.206279,10,,,,,,
1250,51.640786,16,,,,,,
1251,621.386746,12,,,,,,
1252,1096.949604,0,,,,,,
1253,75.039332,13,,,,,,
1254,939.102758,11,,,,,,
1255,2321.846501,18,,,,,,
1256,4010.621974,10,,,,,,
1257,139.511394,13,,,,,,
1258,25.698927,16,,,,,,
1259,1856.590921,14,,,,,,
1260,18.776309,16,,,,,,
1261,2596.455261,2,,,,,,
1262,6619.14864,10,,,,,,
1263,317.657562,5,,,,,,
1264,6912.431438,10,,,,,,
1265,12.00682,16,,,,,,
1266,173.940108,17,,,,,,
1267,661.199437,12,,,,,,
1268,12.659909,16,,,,,,
1269,2425.836071,2,,,,,,
1270,27.263365,16,,,,,,
1271,208.19101,17,,,,,,
1272,12.654903,16,,,,,,
1273,1727.333496,4,,,,,,
1274,1727.295159,4,,,,,,
1275,801.110294,11,,,,,,
1276,144.129221,13,,,,,,
1277,1497.129794,19,,,,,,
1278,1770.072581,4,,,,,,
1279,43.124063,16,,,,,,
1280,200.971458,17,,,,,,
1281,3.574463,16,,,,,,
1282,5086.333429,8,,,,,,
1283,1469.212816,19,,,,,,
1284,80.054576,13,,,,,,
1285,249.140601,17,,,,,,
1286,505.313231,15,,,,,,
1287,396.419487,5,,,,,,
1288,5858.617133,10,,,,,,
1289,1790.707374,4,,,,,,
1290,2006.218006,14,,,,,,
1291,4609.210475,9,,,,,,
1292,123.089579,13,,,,,,
1293,3950.9879,10,,,,,,
1294,2628.511837,2,,,,,,
1295,31.473181,16,,,,,,
1296,421.475963,5,,,,,,
1297,5561.206188,6,,,,,,
1298,2138.185971,18,,,,,,
1299,275.956562,17,,,,,,
1300,2894.348509,8,,,,,,
1301,15.173238,16,,,,,,
1302,541.240795,15,,,,,,
1303,1426.870236,7,,,,,,
1304,373.243163,5,,,,,,
1305,3892.352781,10,,,,,,
1306,1172.344218,6,,,,,,
1307,1786.846869,4,,,,,,
1308,272.7004,17,,,,,,
1309,68.845891,13,,,,,,
1310,120.964472,13,,,,,,
1311,2415.412234,2,,,,,,
1312,50.435246,16,,,,,,
1313,1094.221693,0,,,,,,
1314,2249.731727,18,,,,,,
1315,3007.093879,1,,,,,,
1316,3143.23132,1,,,,,,
1317,1392.814234,7,,,,,,
1318,7994.33168,1,,,,,,
1319,3661.051976,3,,,,,,
1320,910.682404,11,,,,,,
1321,779.500096,11,,,,,,
1322,245.199649,17,,,,,,
1323,1279.305202,7,,,,,,
1324,57.862875,16,,,,,,
1325,1200.435451,6,,,,,,
1326,1152.710352,6,,,,,,
1327,2767.251585,8,,,,,,
1328,3013.581545,1,,,,,,
1329,363.344239,5,,,,,,
1330,4657.477375,9,,,,,,
1331,341.456099,5,,,,,,
1332,7656.390367,3,,,,,,
1333,5729.703345,9,,,,,,
1334,0,16,,,,,,
1335,6733.58763,10,,,,,,
1336,4359.126852,9,,,,,,
1337,18.898762,16,,,,,,
1338,325.47428,5,,,,,,
1339,162.905422,17,,,,,,
1340,80.363442,13,,,,,,
1341,5924.719712,10,,,,,,
1342,5161.854898,1,,,,,,
1343,319.388468,5,,,,,,
1344,61.976914,16,,,,,,
1345,5608.513514,3,,,,,,
1346,661.135323,12,,,,,,
1347,130.977369,13,,,,,,
1348,831.404268,11,,,,,,
1349,2153.498372,18,,,,,,
1350,7886.875682,1,,,,,,
1351,148.826903,13,,,,,,
1352,15.730229,16,,,,,,
1353,177.268927,17,,,,,,
1354,20.933565,16,,,,,,
1355,920.872172,11,,,,,,
1356,4240.449485,10,,,,,,
1357,4427.994044,9,,,,,,
1358,187.2126,17,,,,,,
1359,9680.188434,3,,,,,,
1360,1186.928037,6,,,,,,
1361,85.053515,13,,,,,,
1362,2054.372848,14,,,,,,
1363,60.835983,16,,,,,,
1364,1438.46998,7,,,,,,
1365,5745.78949,9,,,,,,
1366,746.693629,12,,,,,,
1367,4183.877488,10,,,,,,
1368,1140.787563,6,,,,,,
1369,281.469522,17,,,,,,
1370,73.507271,13,,,,,,
1371,2297.696272,18,,,,,,
1372,1064.037564,0,,,,,,
1373,2792.534256,8,,,,,,
1374,606.246031,12,,,,,,
1375,65.253182,16,,,,,,
1376,73.532797,13,,,,,,
1377,23.956905,16,,,,,,
1378,4098.215967,10,,,,,,
1379,1916.470203,14,,,,,,
1380,21.639571,16,,,,,,
1381,841.398158,11,,,,,,
1382,3857.747562,10,,,,,,
1383,1920.231187,14,,,,,,
1384,304.664917,5,,,,,,
1385,1.753241,16,,,,,,
1386,1.599053,16,,,,,,
1387,7422.444145,2,,,,,,
1388,198.31397,17,,,,,,
1389,2712.176691,8,,,,,,
1390,14.434808,16,,,,,,
1391,1376.24407,7,,,,,,
1392,164.684836,17,,,,,,
1393,2837.112414,8,,,,,,
1394,931.047119,11,,,,,,
1395,438.753147,15,,,,,,
1396,364.398745,5,,,,,,
1397,2135.365916,18,,,,,,
1398,27.164388,16,,,,,,
1399,468.693449,15,,,,,,
1400,1080.956258,0,,,,,,
1401,2849.47477,8,,,,,,
1402,584.287125,12,,,,,,
1403,3304.829014,1,,,,,,
1404,39.665224,16,,,,,,
1405,83.279708,13,,,,,,
1406,227.636073,17,,,,,,
1407,928.666372,11,,,,,,
1408,57.764354,16,,,,,,
1409,116.626679,13,,,,,,
1410,8787.333948,8,,,,,,
1411,4007.32326,10,,,,,,
1412,972.665818,0,,,,,,
1413,697.525591,12,,,,,,
1414,4279.153917,10,,,,,,
1415,920.922411,11,,,,,,
1416,3308.148118,1,,,,,,
1417,19.945714,16,,,,,,
1418,868.98325,11,,,,,,
1419,0.001214,16,,,,,,
1420,311.357,5,,,,,,
1421,21.986298,16,,,,,,
1422,1245.890862,6,,,,,,
1423,867.444685,11,,,,,,
1424,8625.355309,4,,,,,,
1425,31.973194,16,,,,,,
1426,112.973151,13,,,,,,
1427,1337.162883,7,,,,,,
1428,1738.553751,4,,,,,,
1429,449.556041,15,,,,,,
1430,1227.548135,6,,,,,,
1431,48.213487,16,,,,,,
1432,58.949864,16,,,,,,
1433,1367.479599,7,,,,,,
1434,2920.392514,8,,,,,,
1435,6462.461789,2,,,,,,
1436,1887.119184,14,,,,,,
1437,67.32184,13,,,,,,
1438,912.857498,11,,,,,,
1439,961.391452,0,,,,,,
1440,1455.84622,19,,,,,,
1441,44.687434,16,,,,,,
1442,7103.925375,8,,,,,,
1443,2337.713483,18,,,,,,
1444,619.375758,12,,,,,,
1445,1168.007346,6,,,,,,
1446,556.359504,15,,,,,,
1447,8151.985277,6,,,,,,
1448,1.198223,16,,,,,,
1449,2492.985289,2,,,,,,
1450,11431.78621,0,,,,,,
1451,4116.869029,10,,,,,,
1452,1117.368286,6,,,,,,
1453,5705.19862,1,,,,,,
1454,916.63778,11,,,,,,
1455,63.685705,16,,,,,,
1456,965.605202,0,,,,,,
1457,173.658581,17,,,,,,
1458,4.382924,16,,,,,,
1459,1708.478796,4,,,,,,
1460,222.321892,17,,,,,,
1461,465.033038,15,,,,,,
1462,6138.163709,1,,,,,,
1463,668.102701,12,,,,,,
1464,4146.527042,10,,,,,,
1465,1687.08958,4,,,,,,
1466,1995.089853,14,,,,,,
1467,1818.447016,4,,,,,,
1468,33.225168,16,,,,,,
1469,1060.736973,0,,,,,,
1470,129.613905,13,,,,,,
1471,262.106758,17,,,,,,
1472,27.694103,16,,,,,,
1473,294.381106,5,,,,,,
1474,1895.786893,14,,,,,,
1475,2550.528085,2,,,,,,
1476,2475.660894,2,,,,,,
1477,1499.19943,19,,,,,,
1478,3181.996689,1,,,,,,
1479,39.761286,16,,,,,,
1480,22.794308,16,,,,,,
1481,2118.52034,18,,,,,,
1482,2629.928623,2,,,,,,
1483,1057.585071,0,,,,,,
1484,180.315352,17,,,,,,
1485,2402.800575,2,,,,,,
1486,3241.29164,1,,,,,,
1487,5868.206909,1,,,,,,
1488,937.434519,11,,,,,,
1489,4804.072481,9,,,,,,
1490,1177.125233,6,,,,,,
1491,4393.185874,9,,,,,,
1492,1695.84301,4,,,,,,
1493,1830.571451,4,,,,,,
1494,167.505508,17,,,,,,
1495,1075.401912,0,,,,,,
1496,392.992722,5,,,,,,
1497,136.743106,13,,,,,,
1498,2619.752921,2,,,,,,
1499,432.385707,15,,,,,,
1500,4.392146,16,,,,,,
1501,109.681353,13,,,,,,
1502,632.679411,12,,,,,,
1503,3145.204423,1,,,,,,
1504,5925.82931,14,,,,,,
1505,5227.616927,18,,,,,,
1506,3019.914063,1,,,,,,
1507,26.485924,16,,,,,,
1508,950.717606,0,,,,,,
1509,75.012641,13,,,,,,
1510,3156.418686,1,,,,,,
1511,1229.938869,6,,,,,,
1512,1589.41431,19,,,,,,
1513,1106.557102,6,,,,,,
1514,588.795215,12,,,,,,
1515,4627.588589,9,,,,,,
1516,2766.561266,8,,,,,,
1517,5363.715074,2,,,,,,
1518,2963.244696,8,,,,,,
1519,211.84382,17,,,,,,
1520,903.031624,11,,,,,,
1521,793.713659,11,,,,,,
1522,8281.348085,8,,,,,,
1523,100.904785,13,,,,,,
1524,140.741786,13,,,,,,
1525,3947.749703,10,,,,,,
1526,1981.929376,14,,,,,,
1527,975.946428,0,,,,,,
1528,2807.729258,8,,,,,,
1529,2613.123168,2,,,,,,
1530,6.576315,16,,,,,,
1531,778.475416,11,,,,,,
1532,7170.30572,1,,,,,,
1533,1579.158781,19,,,,,,
1534,131.459201,13,,,,,,
1535,1764.520491,4,,,,,,
1536,1787.535327,4,,,,,,
1537,2769.640442,8,,,,,,
1538,0,16,,,,,,
1539,774.709467,11,,,,,,
1540,4533.066139,9,,,,,,
1541,3044.194951,1,,,,,,
1542,1101.085631,0,,,,,,
1543,18.218714,16,,,,,,
1544,7.472301,16,,,,,,
1545,1258.079397,6,,,,,,
1546,497.787017,15,,,,,,
1547,8767.5693,1,,,,,,
1548,843.357393,11,,,,,,
1549,1080.667451,0,,,,,,
1550,2945.285382,8,,,,,,
1551,3608.548972,3,,,,,,
1552,1209.733106,6,,,,,,
1553,21.664126,16,,,,,,
1554,27.832009,16,,,,,,
1555,1247.384513,6,,,,,,
1556,1052.127315,0,,,,,,
1557,110.400892,13,,,,,,
1558,3232.346639,1,,,,,,
1559,498.355964,15,,,,,,
1560,2774.249582,8,,,,,,
1561,2332.392373,18,,,,,,
1562,3630.771485,3,,,,,,
1563,4676.575915,9,,,,,,
1564,39.477741,16,,,,,,
1565,8.04034,16,,,,,,
1566,83.004246,13,,,,,,
1567,197.02206,17,,,,,,
1568,223.818492,17,,,,,,
1569,2270.429964,18,,,,,,
1570,341.379209,5,,,,,,
1571,103.393689,13,,,,,,
1572,1050.527038,0,,,,,,
1573,1033.394656,0,,,,,,
1574,0,16,,,,,,
1575,5805.32079,10,,,,,,
1576,167.35668,17,,,,,,
1577,5942.683036,10,,,,,,
1578,5559.733773,14,,,,,,
1579,2650.518784,8,,,,,,
1580,0.126562,16,,,,,,
1581,1.343207,16,,,,,,
1582,1229.397644,6,,,,,,
1583,1163.790341,6,,,,,,
1584,2000.797758,14,,,,,,
1585,8809.504736,6,,,,,,
1586,82.803156,13,,,,,,
1587,343.674421,5,,,,,,
1588,171.616134,17,,,,,,
1589,417.841508,5,,,,,,
1590,97.917955,13,,,,,,
1591,6.08697,16,,,,,,
1592,1.600479,16,,,,,,
1593,70.457831,13,,,,,,
1594,1160.206649,6,,,,,,
1595,4060.966003,10,,,,,,
1596,2714.595164,8,,,,,,
1597,1212.812748,6,,,,,,
1598,48.822128,16,,,,,,
1599,694.202818,12,,,,,,
1600,3478.592472,3,,,,,,
1601,1191.662907,6,,,,,,
1602,1552.772103,19,,,,,,
1603,705.232653,12,,,,,,
1604,3391.70218,3,,,,,,
1605,1013.728552,0,,,,,,
1606,22.728166,16,,,,,,
1607,799.518482,11,,,,,,
1608,5344.347568,19,,,,,,
1609,350.378913,5,,,,,,
1610,2763.049499,8,,,,,,
1611,4.383989,16,,,,,,
1612,4954.880195,1,,,,,,
1613,1670.146578,4,,,,,,
1614,1728.275923,4,,,,,,
1615,1034.555485,0,,,,,,
1616,502.653982,15,,,,,,
1617,1216.570617,6,,,,,,
1618,7611.152584,5,,,,,,
1619,25.414572,16,,,,,,
1620,135.037323,13,,,,,,
1621,41.762859,16,,,,,,
1622,1563.747179,19,,,,,,
1623,1044.273707,0,,,,,,
1624,8159.168439,8,,,,,,
1625,2403.75955,2,,,,,,
1626,2876.009336,8,,,,,,
1627,1237.673602,6,,,,,,
1628,283.30016,17,,,,,,
1629,7339.943073,8,,,,,,
1630,1226.122189,6,,,,,,
1631,3515.039029,3,,,,,,
1632,30.525356,16,,,,,,
1633,1283.280303,7,,,,,,
1634,49.416158,16,,,,,,
1635,1621.035373,19,,,,,,
1636,1624.651156,19,,,,,,
1637,5269.72399,1,,,,,,
1638,314.507915,5,,,,,,
1639,2150.212841,18,,,,,,
1640,891.620777,11,,,,,,
1641,3454.094319,3,,,,,,
1642,86.905609,13,,,,,,
1643,1647.932117,4,,,,,,
1644,188.424847,17,,,,,,
1645,1250.885289,6,,,,,,
1646,5148.625027,3,,,,,,
1647,3272.586986,1,,,,,,
1648,1698.369764,4,,,,,,
1649,246.864346,17,,,,,,
1650,2004.914139,14,,,,,,
1651,10.703306,16,,,,,,
1652,1410.753575,7,,,,,,
1653,2388.030134,2,,,,,,
1654,96.109401,13,,,,,,
1655,8953.743398,18,,,,,,
1656,3414.977831,3,,,,,,
1657,1039.88038,0,,,,,,
1658,92.898327,13,,,,,,
1659,2885.068871,8,,,,,,
1660,7919.563494,3,,,,,,
1661,4707.131609,9,,,,,,
1662,1915.245632,14,,,,,,
1663,392.667425,5,,,,,,
1664,104.57287,13,,,,,,
1665,2257.542109,18,,,,,,
1666,75.070011,13,,,,,,
1667,7533.854422,1,,,,,,
1668,628.384411,12,,,,,,
1669,165.808096,17,,,,,,
1670,5329.544052,2,,,,,,
1671,1171.429087,6,,,,,,
1672,99.912238,13,,,,,,
1673,114.295749,13,,,,,,
1674,287.099648,5,,,,,,
1675,5867.560972,10,,,,,,
1676,7499.30365,18,,,,,,
1677,23.331936,16,,,,,,
1678,262.723622,17,,,,,,
1679,204.584048,17,,,,,,
1680,4977.237859,2,,,,,,
1681,433.677841,15,,,,,,
1682,1220.493289,6,,,,,,
1683,3740.907731,3,,,,,,
1684,1669.01626,4,,,,,,
1685,117.617134,13,,,,,,
1686,3802.910134,3,,,,,,
1687,43.354029,16,,,,,,
1688,4530.639094,9,,,,,,
1689,3529.587012,3,,,,,,
1690,5052.910787,9,,,,,,
1691,51.923357,16,,,,,,
1692,144.012882,13,,,,,,
1693,293.803208,5,,,,,,
1694,11.188595,16,,,,,,
1695,516.814969,15,,,,,,
1696,1134.122053,6,,,,,,
1697,11670.17985,6,,,,,,
1698,1569.88775,19,,,,,,
1699,4532.433434,9,,,,,,
1700,5505.828486,8,,,,,,
1701,2843.394382,8,,,,,,
1702,2391.214539,2,,,,,,
1703,2270.950105,18,,,,,,
1704,5193.415429,1,,,,,,
1705,2431.193194,2,,,,,,
1706,1232.292951,6,,,,,,
1707,279.253475,17,,,,,,
1708,2369.91046,2,,,,,,
1709,1917.441126,14,,,,,,
1710,7445.228843,19,,,,,,
1711,193.565763,17,,,,,,
1712,3013.590493,1,,,,,,
1713,92.406069,13,,,,,,
1714,2472.874609,2,,,,,,
1715,154.439292,13,,,,,,
1716,269.911748,17,,,,,,
1717,146.04887,13,,,,,,
1718,2779.833422,8,,,,,,
1719,161.792222,13,,,,,,
1720,5239.120768,2,,,,,,
1721,2288.014844,18,,,,,,
1722,1526.707241,19,,,,,,
1723,52.598283,16,,,,,,
1724,981.886157,0,,,,,,
1725,14.891634,16,,,,,,
