,BALANCE,Cluster Number,,,,,
945,1895.695148,4,,,,,
946,51.161976,6,,,,,
947,40.332553,6,,,,,
948,1.355556,6,,,,,
949,1462.280124,0,,,,,
950,337.629461,3,,,,,
951,1518.813947,0,,,,,
952,1538.569369,0,,,,,
953,1084.291919,7,,,,,
954,3908.10498,5,,,,,
955,16.553858,6,,,,,
956,243.010712,6,,,,,
957,463.07144,3,,,,,
958,192.037218,6,,,,,
959,1493.440295,0,,,,,
960,853.34928,7,,,,,
961,1295.446588,0,,,,,
962,4890.470857,1,,,,,
963,1905.101343,4,,,,,
964,69.016286,6,,,,,
965,2872.838687,2,,,,,
966,2437.73951,2,,,,,
967,160.816558,6,,,,,
968,2802.369018,2,,,,,
969,4618.091584,1,,,,,
970,3108.393701,5,,,,,
971,3946.421177,1,,,,,
972,560.414016,3,,,,,
973,2001.030926,4,,,,,
974,1216.893766,7,,,,,
975,343.966223,3,,,,,
976,887.679317,7,,,,,
977,5573.146558,5,,,,,
978,31.490163,6,,,,,
979,1464.19148,0,,,,,
980,114.38833,6,,,,,
981,1355.312146,0,,,,,
982,357.62718,3,,,,,
983,1368.288512,0,,,,,
984,2870.08219,2,,,,,
985,2797.233197,2,,,,,
986,1055.53207,7,,,,,
987,3421.5478,5,,,,,
988,165.700863,6,,,,,
989,5317.783607,5,,,,,
990,1532.278572,0,,,,,
991,1506.516549,0,,,,,
992,195.804466,6,,,,,
993,2845.16043,2,,,,,
994,1268.352178,0,,,,,
995,1250.394614,0,,,,,
996,9.503968,6,,,,,
997,2285.068731,4,,,,,
998,2928.756699,2,,,,,
999,1460.178578,0,,,,,
1000,2022.469335,4,,,,,
1001,1651.127455,0,,,,,
1002,76.483078,6,,,,,
1003,3766.072756,5,,,,,
1004,1083.07662,7,,,,,
1005,250.123525,6,,,,,
1006,41.146561,6,,,,,
1007,3340.233396,5,,,,,
1008,97.649883,6,,,,,
1009,253.143106,6,,,,,
1010,1239.889457,0,,,,,
1011,3846.498183,5,,,,,
1012,12373.33348,5,,,,,
1013,1958.327414,4,,,,,
1014,411.727643,3,,,,,
1015,1548.76729,0,,,,,
1016,2128.151695,4,,,,,
1017,1046.785259,7,,,,,
1018,640.595851,3,,,,,
1019,270.096134,6,,,,,
1020,1583.622027,0,,,,,
1021,380.384776,3,,,,,
1022,445.409094,3,,,,,
1023,117.949494,6,,,,,
1024,2608.143732,2,,,,,
1025,48.521324,6,,,,,
1026,1076.571029,7,,,,,
1027,2294.145941,4,,,,,
1028,25.570988,6,,,,,
1029,5049.442457,5,,,,,
1030,5516.201451,5,,,,,
1031,300.782119,3,,,,,
1032,1133.090254,7,,,,,
1033,5842.231445,4,,,,,
1034,7.980453,6,,,,,
1035,4677.242936,1,,,,,
1036,1095.27596,7,,,,,
1037,6432.685892,5,,,,,
1038,328.242971,3,,,,,
1039,448.788728,3,,,,,
1040,209.178326,6,,,,,
1041,1463.302373,0,,,,,
1042,7024.269179,4,,,,,
1043,68.690623,6,,,,,
1044,1268.144319,0,,,,,
1045,28.329892,6,,,,,
1046,140.349336,6,,,,,
1047,1838.106824,4,,,,,
1048,1688.534078,0,,,,,
1049,1048.067171,7,,,,,
1050,4862.641586,1,,,,,
1051,554.289791,3,,,,,
1052,65.645186,6,,,,,
1053,1389.598597,0,,,,,
1054,230.161419,6,,,,,
1055,56.536572,6,,,,,
1056,39.37618,6,,,,,
1057,52.0899,6,,,,,
1058,224.937583,6,,,,,
1059,8823.284205,2,,,,,
1060,1005.332554,7,,,,,
1061,160.852061,6,,,,,
1062,1594.527848,0,,,,,
1063,5961.863054,4,,,,,
1064,864.975705,7,,,,,
1065,2683.746154,2,,,,,
1066,6.914784,6,,,,,
1067,1747.11949,0,,,,,
1068,4069.525304,1,,,,,
1069,601.369472,3,,,,,
1070,1050.92679,7,,,,,
1071,62.635576,6,,,,,
1072,814.269404,7,,,,,
1073,1026.874467,7,,,,,
1074,42.125651,6,,,,,
1075,367.596554,3,,,,,
1076,3409.130731,5,,,,,
1077,15.216647,6,,,,,
1078,206.305547,6,,,,,
1079,3892.22326,5,,,,,
1080,39.274052,6,,,,,
1081,413.987831,3,,,,,
1082,1549.600093,0,,,,,
1083,8.640998,6,,,,,
1084,85.79793,6,,,,,
1085,48.157955,6,,,,,
1086,4184.915498,1,,,,,
1087,4046.574741,1,,,,,
1088,1522.831212,0,,,,,
1089,2016.049201,4,,,,,
1090,72.251911,6,,,,,
1091,5336.743176,5,,,,,
1092,7.527502,6,,,,,
1093,1262.88817,0,,,,,
1094,1850.509525,4,,,,,
1095,3019.820556,2,,,,,
1096,1382.240511,0,,,,,
1097,6.338717,6,,,,,
1098,3676.070324,5,,,,,
1099,451.076499,3,,,,,
1100,5858.94756,5,,,,,
1101,35.578362,6,,,,,
1102,153.162696,6,,,,,
1103,3140.698358,5,,,,,
1104,2239.937878,4,,,,,
1105,510.233775,3,,,,,
1106,683.971012,3,,,,,
1107,703.053063,3,,,,,
1108,3508.560867,5,,,,,
1109,8115.039014,5,,,,,
1110,4294.953211,1,,,,,
1111,256.433357,6,,,,,
1112,297.985886,3,,,,,
1113,1386.020611,0,,,,,
1114,5311.877259,4,,,,,
1115,417.878821,3,,,,,
1116,94.241684,6,,,,,
1117,0.48805,6,,,,,
1118,293.029263,3,,,,,
1119,857.843162,7,,,,,
1120,4688.103434,1,,,,,
1121,1373.174839,0,,,,,
1122,2730.843802,2,,,,,
1123,661.423035,3,,,,,
1124,749.127741,7,,,,,
1125,2391.843543,2,,,,,
1126,677.188172,3,,,,,
1127,26.787185,6,,,,,
1128,20.962217,6,,,,,
1129,952.51575,7,,,,,
1130,6090.522273,4,,,,,
1131,0,6,,,,,
1132,987.584177,7,,,,,
1133,51.422178,6,,,,,
1134,2136.082193,4,,,,,
1135,3551.355769,5,,,,,
1136,1306.436456,0,,,,,
1137,710.199118,3,,,,,
1138,2847.608209,2,,,,,
1139,1596.02939,0,,,,,
1140,4461.155061,1,,,,,
1141,2861.137399,2,,,,,
1142,1180.758966,7,,,,,
1143,4613.570499,1,,,,,
1144,126.121035,6,,,,,
1145,7638.382236,2,,,,,
1146,1931.821799,4,,,,,
1147,5538.646971,4,,,,,
1148,1818.441161,4,,,,,
1149,4550.717687,1,,,,,
1150,741.294747,7,,,,,
1151,802.618739,7,,,,,
1152,645.299519,3,,,,,
1153,42.366061,6,,,,,
1154,2127.069602,4,,,,,
1155,34.207779,6,,,,,
1156,76.059828,6,,,,,
1157,25.659372,6,,,,,
1158,269.309231,6,,,,,
1159,230.823876,6,,,,,
1160,6.903243,6,,,,,
1161,537.002861,3,,,,,
1162,3222.221884,5,,,,,
1163,7370.257624,2,,,,,
1164,20.889413,6,,,,,
1165,74.568421,6,,,,,
1166,1.059103,6,,,,,
1167,1109.366186,7,,,,,
1168,1114.122532,7,,,,,
1169,348.965773,3,,,,,
1170,949.259857,7,,,,,
1171,6306.501319,1,,,,,
1172,1393.527992,0,,,,,
1173,364.140613,3,,,,,
1174,72.706076,6,,,,,
1175,1688.521097,0,,,,,
1176,229.913693,6,,,,,
1177,123.791796,6,,,,,
1178,1786.707643,4,,,,,
1179,971.681565,7,,,,,
1180,3959.912911,1,,,,,
1181,1771.028068,4,,,,,
1182,543.350448,3,,,,,
1183,189.969435,6,,,,,
1184,214.610294,6,,,,,
1185,4.620029,6,,,,,
1186,32.779456,6,,,,,
1187,2191.369256,4,,,,,
1188,6.824905,6,,,,,
1189,23.150437,6,,,,,
1190,1893.611922,4,,,,,
1191,230.936733,6,,,,,
1192,42.585012,6,,,,,
1193,1060.385693,7,,,,,
1194,867.728471,7,,,,,
1195,8884.816576,2,,,,,
1196,77.273142,6,,,,,
1197,915.981419,7,,,,,
1198,177.355165,6,,,,,
1199,653.004882,3,,,,,
1200,3322.31489,5,,,,,
1201,49.022296,6,,,,,
1202,5022.775729,2,,,,,
1203,2.451938,6,,,,,
1204,39.977967,6,,,,,
1205,247.063258,6,,,,,
1206,1327.775159,0,,,,,
1207,2372.842569,4,,,,,
1208,2705.149599,2,,,,,
1209,92.782518,6,,,,,
1210,4.398104,6,,,,,
1211,9387.614011,5,,,,,
1212,156.536773,6,,,,,
1213,233.393741,6,,,,,
1214,3597.728209,5,,,,,
1215,2.549291,6,,,,,
1216,5630.793848,1,,,,,
1217,1592.168416,0,,,,,
1218,599.044829,3,,,,,
1219,5.801666,6,,,,,
1220,31.876386,6,,,,,
1221,41.620283,6,,,,,
1222,408.732898,3,,,,,
1223,5.260527,6,,,,,
1224,238.184435,6,,,,,
1225,3437.033859,5,,,,,
1226,341.467517,3,,,,,
1227,2500.029691,2,,,,,
1228,1.019189,6,,,,,
1229,6477.2996,1,,,,,
1230,1037.653522,7,,,,,
1231,1134.726574,7,,,,,
1232,1564.180333,0,,,,,
1233,55.58459,6,,,,,
1234,61.109731,6,,,,,
1235,5.340221,6,,,,,
1236,2593.115716,2,,,,,
1237,12.40875,6,,,,,
1238,1548.224072,0,,,,,
1239,1547.154381,0,,,,,
1240,527.965041,3,,,,,
1241,998.231433,7,,,,,
1242,5220.637076,5,,,,,
1243,395.81907,3,,,,,
1244,1739.666192,0,,,,,
1245,1382.168038,0,,,,,
1246,11.047149,6,,,,,
1247,1121.833202,7,,,,,
1248,1222.083116,7,,,,,
1249,3850.206279,5,,,,,
1250,51.640786,6,,,,,
1251,621.386746,3,,,,,
1252,1096.949604,7,,,,,
1253,75.039332,6,,,,,
1254,939.102758,7,,,,,
1255,2321.846501,4,,,,,
1256,4010.621974,1,,,,,
1257,139.511394,6,,,,,
1258,25.698927,6,,,,,
1259,1856.590921,4,,,,,
1260,18.776309,6,,,,,
1261,2596.455261,2,,,,,
1262,6619.14864,1,,,,,
1263,317.657562,3,,,,,
1264,6912.431438,1,,,,,
1265,12.00682,6,,,,,
1266,173.940108,6,,,,,
1267,661.199437,3,,,,,
1268,12.659909,6,,,,,
1269,2425.836071,2,,,,,
1270,27.263365,6,,,,,
1271,208.19101,6,,,,,
1272,12.654903,6,,,,,
1273,1727.333496,0,,,,,
1274,1727.295159,0,,,,,
1275,801.110294,7,,,,,
1276,144.129221,6,,,,,
1277,1497.129794,0,,,,,
1278,1770.072581,4,,,,,
1279,43.124063,6,,,,,
1280,200.971458,6,,,,,
1281,3.574463,6,,,,,
1282,5086.333429,2,,,,,
1283,1469.212816,0,,,,,
1284,80.054576,6,,,,,
1285,249.140601,6,,,,,
1286,505.313231,3,,,,,
1287,396.419487,3,,,,,
1288,5858.617133,1,,,,,
1289,1790.707374,4,,,,,
1290,2006.218006,4,,,,,
1291,4609.210475,1,,,,,
1292,123.089579,6,,,,,
1293,3950.9879,1,,,,,
1294,2628.511837,2,,,,,
1295,31.473181,6,,,,,
1296,421.475963,3,,,,,
1297,5561.206188,7,,,,,
1298,2138.185971,4,,,,,
1299,275.956562,6,,,,,
1300,2894.348509,2,,,,,
1301,15.173238,6,,,,,
1302,541.240795,3,,,,,
1303,1426.870236,0,,,,,
1304,373.243163,3,,,,,
1305,3892.352781,5,,,,,
1306,1172.344218,7,,,,,
1307,1786.846869,4,,,,,
1308,272.7004,6,,,,,
1309,68.845891,6,,,,,
1310,120.964472,6,,,,,
1311,2415.412234,2,,,,,
1312,50.435246,6,,,,,
1313,1094.221693,7,,,,,
1314,2249.731727,4,,,,,
1315,3007.093879,2,,,,,
1316,3143.23132,5,,,,,
1317,1392.814234,0,,,,,
1318,7994.33168,2,,,,,
1319,3661.051976,5,,,,,
1320,910.682404,7,,,,,
1321,779.500096,7,,,,,
1322,245.199649,6,,,,,
1323,1279.305202,0,,,,,
1324,57.862875,6,,,,,
1325,1200.435451,7,,,,,
1326,1152.710352,7,,,,,
1327,2767.251585,2,,,,,
1328,3013.581545,2,,,,,
1329,363.344239,3,,,,,
1330,4657.477375,1,,,,,
1331,341.456099,3,,,,,
1332,7656.390367,5,,,,,
1333,5729.703345,1,,,,,
1334,0,6,,,,,
1335,6733.58763,5,,,,,
1336,4359.126852,1,,,,,
1337,18.898762,6,,,,,
1338,325.47428,3,,,,,
1339,162.905422,6,,,,,
1340,80.363442,6,,,,,
1341,5924.719712,1,,,,,
1342,5161.854898,2,,,,,
1343,319.388468,3,,,,,
1344,61.976914,6,,,,,
1345,5608.513514,5,,,,,
1346,661.135323,3,,,,,
1347,130.977369,6,,,,,
1348,831.404268,7,,,,,
1349,2153.498372,4,,,,,
1350,7886.875682,5,,,,,
1351,148.826903,6,,,,,
1352,15.730229,6,,,,,
1353,177.268927,6,,,,,
1354,20.933565,6,,,,,
1355,920.872172,7,,,,,
1356,4240.449485,1,,,,,
1357,4427.994044,1,,,,,
1358,187.2126,6,,,,,
1359,9680.188434,5,,,,,
1360,1186.928037,7,,,,,
1361,85.053515,6,,,,,
1362,2054.372848,4,,,,,
1363,60.835983,6,,,,,
1364,1438.46998,0,,,,,
1365,5745.78949,1,,,,,
1366,746.693629,7,,,,,
1367,4183.877488,1,,,,,
1368,1140.787563,7,,,,,
1369,281.469522,3,,,,,
1370,73.507271,6,,,,,
1371,2297.696272,4,,,,,
1372,1064.037564,7,,,,,
1373,2792.534256,2,,,,,
1374,606.246031,3,,,,,
1375,65.253182,6,,,,,
1376,73.532797,6,,,,,
1377,23.956905,6,,,,,
1378,4098.215967,1,,,,,
1379,1916.470203,4,,,,,
1380,21.639571,6,,,,,
1381,841.398158,7,,,,,
1382,3857.747562,5,,,,,
1383,1920.231187,4,,,,,
1384,304.664917,3,,,,,
1385,1.753241,6,,,,,
1386,1.599053,6,,,,,
1387,7422.444145,2,,,,,
1388,198.31397,6,,,,,
1389,2712.176691,2,,,,,
1390,14.434808,6,,,,,
1391,1376.24407,0,,,,,
1392,164.684836,6,,,,,
1393,2837.112414,2,,,,,
1394,931.047119,7,,,,,
1395,438.753147,3,,,,,
1396,364.398745,3,,,,,
1397,2135.365916,4,,,,,
1398,27.164388,6,,,,,
1399,468.693449,3,,,,,
1400,1080.956258,7,,,,,
1401,2849.47477,2,,,,,
1402,584.287125,3,,,,,
1403,3304.829014,5,,,,,
1404,39.665224,6,,,,,
1405,83.279708,6,,,,,
1406,227.636073,6,,,,,
1407,928.666372,7,,,,,
1408,57.764354,6,,,,,
1409,116.626679,6,,,,,
1410,8787.333948,2,,,,,
1411,4007.32326,1,,,,,
1412,972.665818,7,,,,,
1413,697.525591,3,,,,,
1414,4279.153917,1,,,,,
1415,920.922411,7,,,,,
1416,3308.148118,5,,,,,
1417,19.945714,6,,,,,
1418,868.98325,7,,,,,
1419,0.001214,6,,,,,
1420,311.357,3,,,,,
1421,21.986298,6,,,,,
1422,1245.890862,0,,,,,
1423,867.444685,7,,,,,
1424,8625.355309,0,,,,,
1425,31.973194,6,,,,,
1426,112.973151,6,,,,,
1427,1337.162883,0,,,,,
1428,1738.553751,0,,,,,
1429,449.556041,3,,,,,
1430,1227.548135,7,,,,,
1431,48.213487,6,,,,,
1432,58.949864,6,,,,,
1433,1367.479599,0,,,,,
1434,2920.392514,2,,,,,
1435,6462.461789,4,,,,,
1436,1887.119184,4,,,,,
1437,67.32184,6,,,,,
1438,912.857498,7,,,,,
1439,961.391452,7,,,,,
1440,1455.84622,0,,,,,
1441,44.687434,6,,,,,
1442,7103.925375,2,,,,,
1443,2337.713483,4,,,,,
1444,619.375758,3,,,,,
1445,1168.007346,7,,,,,
1446,556.359504,3,,,,,
1447,8151.985277,7,,,,,
1448,1.198223,6,,,,,
1449,2492.985289,2,,,,,
1450,11431.78621,7,,,,,
1451,4116.869029,1,,,,,
1452,1117.368286,7,,,,,
1453,5705.19862,5,,,,,
1454,916.63778,7,,,,,
1455,63.685705,6,,,,,
1456,965.605202,7,,,,,
1457,173.658581,6,,,,,
1458,4.382924,6,,,,,
1459,1708.478796,0,,,,,
1460,222.321892,6,,,,,
1461,465.033038,3,,,,,
1462,6138.163709,5,,,,,
1463,668.102701,3,,,,,
1464,4146.527042,1,,,,,
1465,1687.08958,0,,,,,
1466,1995.089853,4,,,,,
1467,1818.447016,4,,,,,
1468,33.225168,6,,,,,
1469,1060.736973,7,,,,,
1470,129.613905,6,,,,,
1471,262.106758,6,,,,,
1472,27.694103,6,,,,,
1473,294.381106,3,,,,,
1474,1895.786893,4,,,,,
1475,2550.528085,2,,,,,
1476,2475.660894,2,,,,,
1477,1499.19943,0,,,,,
1478,3181.996689,5,,,,,
1479,39.761286,6,,,,,
1480,22.794308,6,,,,,
1481,2118.52034,4,,,,,
1482,2629.928623,2,,,,,
1483,1057.585071,7,,,,,
1484,180.315352,6,,,,,
1485,2402.800575,2,,,,,
1486,3241.29164,5,,,,,
1487,5868.206909,2,,,,,
1488,937.434519,7,,,,,
1489,4804.072481,1,,,,,
1490,1177.125233,7,,,,,
1491,4393.185874,1,,,,,
1492,1695.84301,0,,,,,
1493,1830.571451,4,,,,,
1494,167.505508,6,,,,,
1495,1075.401912,7,,,,,
1496,392.992722,3,,,,,
1497,136.743106,6,,,,,
1498,2619.752921,2,,,,,
1499,432.385707,3,,,,,
1500,4.392146,6,,,,,
1501,109.681353,6,,,,,
1502,632.679411,3,,,,,
1503,3145.204423,5,,,,,
1504,5925.82931,4,,,,,
1505,5227.616927,4,,,,,
1506,3019.914063,2,,,,,
1507,26.485924,6,,,,,
1508,950.717606,7,,,,,
1509,75.012641,6,,,,,
1510,3156.418686,5,,,,,
1511,1229.938869,7,,,,,
1512,1589.41431,0,,,,,
1513,1106.557102,7,,,,,
1514,588.795215,3,,,,,
1515,4627.588589,1,,,,,
1516,2766.561266,2,,,,,
1517,5363.715074,2,,,,,
1518,2963.244696,2,,,,,
1519,211.84382,6,,,,,
1520,903.031624,7,,,,,
1521,793.713659,7,,,,,
1522,8281.348085,2,,,,,
1523,100.904785,6,,,,,
1524,140.741786,6,,,,,
1525,3947.749703,1,,,,,
1526,1981.929376,4,,,,,
1527,975.946428,7,,,,,
1528,2807.729258,2,,,,,
1529,2613.123168,2,,,,,
1530,6.576315,6,,,,,
1531,778.475416,7,,,,,
1532,7170.30572,2,,,,,
1533,1579.158781,0,,,,,
1534,131.459201,6,,,,,
1535,1764.520491,0,,,,,
1536,1787.535327,4,,,,,
1537,2769.640442,2,,,,,
1538,0,6,,,,,
1539,774.709467,7,,,,,
1540,4533.066139,1,,,,,
1541,3044.194951,2,,,,,
1542,1101.085631,7,,,,,
1543,18.218714,6,,,,,
1544,7.472301,6,,,,,
1545,1258.079397,0,,,,,
1546,497.787017,3,,,,,
1547,8767.5693,5,,,,,
1548,843.357393,7,,,,,
1549,1080.667451,7,,,,,
1550,2945.285382,2,,,,,
1551,3608.548972,5,,,,,
1552,1209.733106,7,,,,,
1553,21.664126,6,,,,,
1554,27.832009,6,,,,,
1555,1247.384513,0,,,,,
1556,1052.127315,7,,,,,
1557,110.400892,6,,,,,
1558,3232.346639,5,,,,,
1559,498.355964,3,,,,,
1560,2774.249582,2,,,,,
1561,2332.392373,4,,,,,
1562,3630.771485,5,,,,,
1563,4676.575915,1,,,,,
1564,39.477741,6,,,,,
1565,8.04034,6,,,,,
1566,83.004246,6,,,,,
1567,197.02206,6,,,,,
1568,223.818492,6,,,,,
1569,2270.429964,4,,,,,
1570,341.379209,3,,,,,
1571,103.393689,6,,,,,
1572,1050.527038,7,,,,,
1573,1033.394656,7,,,,,
1574,0,6,,,,,
1575,5805.32079,1,,,,,
1576,167.35668,6,,,,,
1577,5942.683036,1,,,,,
1578,5559.733773,4,,,,,
1579,2650.518784,2,,,,,
1580,0.126562,6,,,,,
1581,1.343207,6,,,,,
1582,1229.397644,7,,,,,
1583,1163.790341,7,,,,,
1584,2000.797758,4,,,,,
1585,8809.504736,7,,,,,
1586,82.803156,6,,,,,
1587,343.674421,3,,,,,
1588,171.616134,6,,,,,
1589,417.841508,3,,,,,
1590,97.917955,6,,,,,
1591,6.08697,6,,,,,
1592,1.600479,6,,,,,
1593,70.457831,6,,,,,
1594,1160.206649,7,,,,,
1595,4060.966003,1,,,,,
1596,2714.595164,2,,,,,
1597,1212.812748,7,,,,,
1598,48.822128,6,,,,,
1599,694.202818,3,,,,,
1600,3478.592472,5,,,,,
1601,1191.662907,7,,,,,
1602,1552.772103,0,,,,,
1603,705.232653,3,,,,,
1604,3391.70218,5,,,,,
1605,1013.728552,7,,,,,
1606,22.728166,6,,,,,
1607,799.518482,7,,,,,
1608,5344.347568,0,,,,,
1609,350.378913,3,,,,,
1610,2763.049499,2,,,,,
1611,4.383989,6,,,,,
1612,4954.880195,5,,,,,
1613,1670.146578,0,,,,,
1614,1728.275923,0,,,,,
1615,1034.555485,7,,,,,
1616,502.653982,3,,,,,
1617,1216.570617,7,,,,,
1618,7611.152584,3,,,,,
1619,25.414572,6,,,,,
1620,135.037323,6,,,,,
1621,41.762859,6,,,,,
1622,1563.747179,0,,,,,
1623,1044.273707,7,,,,,
1624,8159.168439,2,,,,,
1625,2403.75955,2,,,,,
1626,2876.009336,2,,,,,
1627,1237.673602,0,,,,,
1628,283.30016,3,,,,,
1629,7339.943073,2,,,,,
1630,1226.122189,7,,,,,
1631,3515.039029,5,,,,,
1632,30.525356,6,,,,,
1633,1283.280303,0,,,,,
1634,49.416158,6,,,,,
1635,1621.035373,0,,,,,
1636,1624.651156,0,,,,,
1637,5269.72399,2,,,,,
1638,314.507915,3,,,,,
1639,2150.212841,4,,,,,
1640,891.620777,7,,,,,
1641,3454.094319,5,,,,,
1642,86.905609,6,,,,,
1643,1647.932117,0,,,,,
1644,188.424847,6,,,,,
1645,1250.885289,0,,,,,
1646,5148.625027,5,,,,,
1647,3272.586986,5,,,,,
1648,1698.369764,0,,,,,
1649,246.864346,6,,,,,
1650,2004.914139,4,,,,,
1651,10.703306,6,,,,,
1652,1410.753575,0,,,,,
1653,2388.030134,4,,,,,
1654,96.109401,6,,,,,
1655,8953.743398,4,,,,,
1656,3414.977831,5,,,,,
1657,1039.88038,7,,,,,
1658,92.898327,6,,,,,
1659,2885.068871,2,,,,,
1660,7919.563494,5,,,,,
1661,4707.131609,1,,,,,
1662,1915.245632,4,,,,,
1663,392.667425,3,,,,,
1664,104.57287,6,,,,,
1665,2257.542109,4,,,,,
1666,75.070011,6,,,,,
1667,7533.854422,5,,,,,
1668,628.384411,3,,,,,
1669,165.808096,6,,,,,
1670,5329.544052,2,,,,,
1671,1171.429087,7,,,,,
1672,99.912238,6,,,,,
1673,114.295749,6,,,,,
1674,287.099648,3,,,,,
1675,5867.560972,5,,,,,
1676,7499.30365,4,,,,,
1677,23.331936,6,,,,,
1678,262.723622,6,,,,,
1679,204.584048,6,,,,,
1680,4977.237859,4,,,,,
1681,433.677841,3,,,,,
1682,1220.493289,7,,,,,
1683,3740.907731,5,,,,,
1684,1669.01626,0,,,,,
1685,117.617134,6,,,,,
1686,3802.910134,5,,,,,
1687,43.354029,6,,,,,
1688,4530.639094,1,,,,,
1689,3529.587012,5,,,,,
1690,5052.910787,1,,,,,
1691,51.923357,6,,,,,
1692,144.012882,6,,,,,
1693,293.803208,3,,,,,
1694,11.188595,6,,,,,
1695,516.814969,3,,,,,
1696,1134.122053,7,,,,,
1697,11670.17985,7,,,,,
1698,1569.88775,0,,,,,
1699,4532.433434,1,,,,,
1700,5505.828486,2,,,,,
1701,2843.394382,2,,,,,
1702,2391.214539,2,,,,,
1703,2270.950105,4,,,,,
1704,5193.415429,5,,,,,
1705,2431.193194,2,,,,,
1706,1232.292951,7,,,,,
1707,279.253475,3,,,,,
1708,2369.91046,4,,,,,
1709,1917.441126,4,,,,,
1710,7445.228843,0,,,,,
1711,193.565763,6,,,,,
1712,3013.590493,2,,,,,
1713,92.406069,6,,,,,
1714,2472.874609,2,,,,,
1715,154.439292,6,,,,,
1716,269.911748,6,,,,,
1717,146.04887,6,,,,,
1718,2779.833422,2,,,,,
1719,161.792222,6,,,,,
1720,5239.120768,2,,,,,
1721,2288.014844,4,,,,,
1722,1526.707241,0,,,,,
1723,52.598283,6,,,,,
1724,981.886157,7,,,,,
1725,14.891634,6,,,,,
1726,5.270593,6,,,,,
1727,314.675322,3,,,,,
1728,467.244925,3,,,,,
1729,304.945628,3,,,,,
1730,1271.429631,0,,,,,
1731,97.389327,6,,,,,
1732,1597.521193,0,,,,,
1733,10.118033,6,,,,,
1734,103.629108,6,,,,,
1735,993.027484,7,,,,,
1736,4226.501257,1,,,,,
1737,1118.086877,7,,,,,
1738,555.131027,3,,,,,
1739,1133.572488,7,,,,,
1740,3646.04461,5,,,,,
1741,3790.914663,5,,,,,
1742,340.082231,3,,,,,
1743,11.249863,6,,,,,
1744,108.548004,6,,,,,
1745,601.68828,3,,,,,
1746,2529.016337,2,,,,,
1747,306.90901,3,,,,,
1748,14.203161,6,,,,,
1749,3387.93956,5,,,,,
1750,26.247988,6,,,,,
1751,3961.649658,1,,,,,
1752,121.388989,6,,,,,
1753,354.527499,3,,,,,
1754,912.36003,7,,,,,
1755,5337.987139,5,,,,,
1756,4210.323012,1,,,,,
1757,890.275144,7,,,,,
1758,1740.169093,0,,,,,
1759,5383.084424,5,,,,,
1760,4603.402061,1,,,,,
1761,18.150347,6,,,,,
1762,2833.613641,2,,,,,
1763,1547.714145,0,,,,,
1764,144.346693,6,,,,,
1765,1377.812538,0,,,,,
1766,926.341558,7,,,,,
1767,10822.05811,4,,,,,
1768,1238.932482,0,,,,,
1769,5681.962807,1,,,,,
1770,1269.019947,0,,,,,
1771,1592.48626,0,,,,,
1772,9502.256762,4,,,,,
1773,57.416262,6,,,,,
1774,2303.956234,4,,,,,
1775,2286.9003,4,,,,,
1776,1058.369265,7,,,,,
1777,4803.122987,1,,,,,
1778,6836.552992,2,,,,,
1779,3.122949,6,,,,,
1780,1053.639683,7,,,,,
1781,11734.26656,7,,,,,
1782,80.55139,6,,,,,
1783,1308.786637,0,,,,,
1784,6224.464489,2,,,,,
1785,874.203747,7,,,,,
1786,1329.443468,0,,,,,
1787,4372.395867,1,,,,,
1788,4473.439581,1,,,,,
1789,1127.607606,7,,,,,
1790,1194.651852,7,,,,,
1791,291.991838,3,,,,,
1792,2929.747983,2,,,,,
1793,16.005542,6,,,,,
1794,6937.806466,2,,,,,
1795,7888.028118,5,,,,,
1796,1020.292184,7,,,,,
1797,4751.924842,1,,,,,
1798,2270.955171,4,,,,,
1799,2377.759245,4,,,,,
1800,1473.902933,0,,,,,
1801,6853.020124,2,,,,,
1802,1527.644591,0,,,,,
1803,1611.475175,0,,,,,
1804,344.591662,3,,,,,
1805,2021.641161,4,,,,,
1806,102.228073,6,,,,,
1807,1407.26415,0,,,,,
1808,2158.419812,4,,,,,
1809,1492.433396,0,,,,,
1810,5193.661885,2,,,,,
1811,1885.547591,4,,,,,
1812,54.842927,6,,,,,
1813,2125.107734,4,,,,,
1814,102.832194,6,,,,,
1815,1628.609633,0,,,,,
1816,1733.68291,0,,,,,
1817,9303.557117,2,,,,,
1818,3541.960207,5,,,,,
1819,1.420316,6,,,,,
1820,2447.783112,2,,,,,
1821,94.280326,6,,,,,
1822,1628.591333,0,,,,,
1823,396.667584,3,,,,,
1824,5036.762745,5,,,,,
1825,248.243958,6,,,,,
1826,109.417101,6,,,,,
1827,4624.411724,1,,,,,
1828,491.605909,3,,,,,
1829,5329.815675,5,,,,,
1830,10.486808,6,,,,,
1831,4402.354047,1,,,,,
1832,7283.579076,4,,,,,
1833,30.859227,6,,,,,
1834,112.87035,6,,,,,
1835,7390.19856,1,,,,,
1836,1274.142457,0,,,,,
1837,644.112226,3,,,,,
1838,91.231825,6,,,,,
1839,915.717703,7,,,,,
1840,1216.594927,7,,,,,
1841,5941.271179,5,,,,,
1842,3817.693096,5,,,,,
1843,0,6,,,,,
1844,1276.941373,0,,,,,
1845,8099.879299,0,,,,,
1846,86.694598,6,,,,,
1847,78.910866,6,,,,,
1848,52.776167,6,,,,,
